UCI_ID;Age;Sexe;NationaliteCod;Club_Cod;Club_Nom;Dept_Cod;Dept_Nom;Region_Code;Region_Nom;Saison;Categorie;SousCategorie;Discipline
="10157228391";="17";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10025788745";="41";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10059753495";="68";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="";="48";="F";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Pass Assistance Organisation";="";="Route"
="";="69";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Pass Assistance Organisation";="";="Route"
="";="59";="F";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Pass Assistance Organisation";="";="Route"
="10027884854";="66";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10098622308";="18";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="";="53";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Pass Assistance Organisation";="";="Route"
="10100838150";="21";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10100795108";="17";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="VTT - Cross country"
="10026254446";="54";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="4";="Route"
="10065680300";="74";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10150257024";="37";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Route"
="10100634955";="72";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="VTT - Cross country"
="10160470114";="63";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10049148769";="61";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10024638485";="61";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10068259486";="66";="F";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10024969093";="66";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="Route"
="10025003146";="68";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10122327084";="64";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10026466735";="58";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10156965885";="17";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="Route"
="10087125582";="20";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="Route"
="10103765025";="37";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="Cyclo-Cross"
="10024757919";="69";="M";="FRA";="4126033";="SJVC MONTELIMAR";="026";="CD DRÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="Route"
="10124403692";="28";="F";="FRA";="4138243";="TRIAL CLUB ST GERVAIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre National";="";="VTT - Trial"
="10076482460";="56";="F";="FRA";="4138243";="TRIAL CLUB ST GERVAIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre Régional";="";="VTT - Trial"
="10076482561";="58";="M";="FRA";="4138243";="TRIAL CLUB ST GERVAIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre National";="";="VTT - Trial"
="10155758035";="7";="M";="FRA";="4138243";="TRIAL CLUB ST GERVAIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Trial"
="10155452079";="8";="M";="FRA";="4138243";="TRIAL CLUB ST GERVAIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Trial"
="10011229146";="28";="M";="FRA";="4138243";="TRIAL CLUB ST GERVAIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre National";="";="VTT - Trial"
="10087926036";="51";="M";="FRA";="4138243";="TRIAL CLUB ST GERVAIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre National";="";="VTT - Trial"
="10155662853";="9";="M";="FRA";="4138243";="TRIAL CLUB ST GERVAIS";="038";="CD ISÈRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Trial"
="10141280480";="8";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="10117180933";="15";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Cross country"
="10114704807";="13";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="VTT - Cross country"
="10122967688";="41";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="VTT - Cross country"
="10117181034";="12";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10147984291";="8";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="10157652767";="9";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="10157649636";="9";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="10122966880";="11";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10157649939";="6";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="VTT - Cross country"
="10088417706";="15";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Cross country"
="10079793190";="14";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="VTT - Cross country"
="10113146036";="48";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="VTT - Cross country"
="10155356089";="41";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="VTT - Cross country"
="10141280379";="8";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="10114704706";="11";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10147977726";="8";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="10157929320";="11";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10110213101";="45";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="VTT - Cross country"
="10136089465";="16";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Cross country"
="10117181539";="11";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10147977827";="12";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10113146238";="16";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Cross country"
="10136090374";="9";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="10128365134";="11";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10153002124";="7";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="10122968601";="39";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="VTT - Cross country"
="10142035969";="10";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="10079793901";="15";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Cross country"
="10158899421";="7";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="10116149905";="12";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10128364932";="16";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Cross country"
="10147980756";="8";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="10106710690";="13";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="VTT - Cross country"
="10147981463";="12";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10122967789";="12";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10157650242";="7";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="10079793796";="15";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Cross country"
="10147983382";="11";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10110407707";="50";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="VTT - Cross country"
="10136090071";="11";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10141998078";="10";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="10157650646";="7";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="10128365033";="11";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10147983281";="8";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="Cyclo-Cross"
="10129200849";="13";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="VTT - Cross country"
="10157652969";="9";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="10128364528";="10";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="10136089768";="13";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="VTT - Cross country"
="10142036070";="9";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="10129201051";="15";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Cross country"
="10142462870";="10";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="10153001922";="11";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10117180731";="12";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10153002023";="7";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="10122968193";="10";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="10122966981";="11";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10147977322";="11";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10134190386";="52";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Educateur-trice";="VTT - Cross country"
="10155716003";="39";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="VTT - Cross country"
="10122968496";="11";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10136089667";="16";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="VTT - Cross country"
="";="9";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Pass Accueil Jeune";="";="VTT - Cross country"
="10099482675";="45";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Epreuves de masse";="";="Route"
="10122967890";="11";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="VTT - Cross country"
="10122968294";="40";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="VTT - Cross country"
="10108850148";="18";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="VTT - Cross country"
="10157650747";="7";="M";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="10136089869";="10";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="VTT - Cross country"
="10157652868";="7";="F";="FRA";="4174164";="VTT MIRIBIKE";="074";="CD HAUTE-SAVOIE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="VTT - Cross country"
="10155815225";="7";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10011690504";="34";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="10145848877";="6";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10148614286";="36";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="BMX Race"
="10121068815";="8";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10133527554";="7";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10108796594";="19";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="10145848574";="12";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10057100042";="18";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="VTT - Enduro"
="10133666283";="15";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="10145559800";="13";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10150547620";="44";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="BMX Race"
="10086193675";="43";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="10110039006";="49";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="BMX Race"
="10140156088";="11";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10068447729";="14";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10121068007";="49";="F";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="BMX Race"
="10155814821";="41";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="BMX Race"
="10155814922";="13";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10122988506";="43";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="10024728011";="39";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="10145559291";="6";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10133666485";="7";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10084957937";="13";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10108674134";="9";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10156006494";="6";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10155815831";="9";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10098015046";="9";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10156631439";="5";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10148053811";="42";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="BMX Race"
="10071643069";="77";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Dirigeant";="BMX Race"
="10137799089";="7";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10121078111";="9";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10156040345";="12";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10101841900";="37";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre ecole vélo - BMX";="";="BMX Race"
="10067596553";="15";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="10156040143";="7";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10133666687";="7";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10156006191";="6";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10145559594";="7";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10145559493";="7";="M";="FRA";="4142106";="FOUILLOUSE BMX";="042";="CD LOIRE";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
